t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1647550082,471,0.174181,0.000000,0.000000,0.000000,events/second
1647550112,477,0.174463,0.000000,0.000000,0.000000,events/second
1647550142,480,0.173654,0.000000,0.000000,0.000000,events/second
1647550172,486,0.173935,0.000000,0.000000,0.000000,events/second
1647550202,489,0.173148,0.000000,0.000000,0.000000,events/second
1647550232,498,0.174482,0.000000,0.000000,0.000000,events/second
1647550262,510,0.176826,0.000000,0.000000,0.000000,events/second
1647550292,516,0.177063,0.000000,0.000000,0.000000,events/second
1647550322,525,0.178314,0.000000,0.000000,0.000000,events/second
1647550352,534,0.179541,0.000000,0.000000,0.000000,events/second
1647550382,537,0.178745,0.000000,0.000000,0.000000,events/second
1647550412,544,0.179283,0.000000,0.000000,0.000000,events/second
1647550442,547,0.178506,0.000000,0.000000,0.000000,events/second
1647550472,553,0.178714,0.000000,0.000000,0.000000,events/second
1647550502,556,0.177957,0.000000,0.000000,0.000000,events/second
1647550532,562,0.178166,0.000000,0.000000,0.000000,events/second
1647550562,565,0.177428,0.000000,0.000000,0.000000,events/second
1647550593,571,0.177637,0.000000,0.000000,0.000000,events/second
1647550623,574,0.176919,0.000000,0.000000,0.000000,events/second
1647550653,580,0.177129,0.000000,0.000000,0.000000,events/second
1647550683,583,0.176428,0.000000,0.000000,0.000000,events/second
1647550713,589,0.176640,0.000000,0.000000,0.000000,events/second
1647550743,592,0.175956,0.000000,0.000000,0.000000,events/second
1647550773,598,0.176167,0.000000,0.000000,0.000000,events/second
1647550803,601,0.175499,0.000000,0.000000,0.000000,events/second
1647550833,610,0.176579,0.000000,0.000000,0.000000,events/second
1647550863,613,0.175920,0.000000,0.000000,0.000000,events/second
1647550893,619,0.176124,0.000000,0.000000,0.000000,events/second
1647550923,625,0.176326,0.000000,0.000000,0.000000,events/second
1647550953,631,0.176523,0.000000,0.000000,0.000000,events/second
1647550983,634,0.175884,0.000000,0.000000,0.000000,events/second
1647551013,641,0.176355,0.000000,0.000000,0.000000,events/second
1647551043,644,0.175725,0.000000,0.000000,0.000000,events/second
1647551073,650,0.175921,0.000000,0.000000,0.000000,events/second
1647551103,653,0.175309,0.000000,0.000000,0.000000,events/second
1647551133,660,0.175749,0.000000,0.000000,0.000000,events/second
1647551163,663,0.175148,0.000000,0.000000,0.000000,events/second
1647551193,669,0.175342,0.000000,0.000000,0.000000,events/second
1647551224,672,0.174753,0.000000,0.000000,0.000000,events/second
1647551254,678,0.174948,0.000000,0.000000,0.000000,events/second
1647551284,681,0.174372,0.000000,0.000000,0.000000,events/second
1647551314,687,0.174566,0.000000,0.000000,0.000000,events/second
1647551344,690,0.174002,0.000000,0.000000,0.000000,events/second
1647551374,696,0.174196,0.000000,0.000000,0.000000,events/second
1647551404,699,0.173643,0.000000,0.000000,0.000000,events/second
1647551434,705,0.173837,0.000000,0.000000,0.000000,events/second
1647551464,708,0.173295,0.000000,0.000000,0.000000,events/second
1647551494,714,0.173488,0.000000,0.000000,0.000000,events/second
1647551524,717,0.172956,0.000000,0.000000,0.000000,events/second
1647551554,723,0.173150,0.000000,0.000000,0.000000,events/second
1647551584,726,0.172628,0.000000,0.000000,0.000000,events/second
1647551614,733,0.173057,0.000000,0.000000,0.000000,events/second
1647551644,736,0.172543,0.000000,0.000000,0.000000,events/second
1647551674,742,0.172734,0.000000,0.000000,0.000000,events/second
1647551704,745,0.172229,0.000000,0.000000,0.000000,events/second
1647551734,751,0.172420,0.000000,0.000000,0.000000,events/second
1647551764,754,0.171924,0.000000,0.000000,0.000000,events/second
1647551794,760,0.172114,0.000000,0.000000,0.000000,events/second
1647551824,763,0.171627,0.000000,0.000000,0.000000,events/second
1647551854,769,0.171816,0.000000,0.000000,0.000000,events/second
1647551884,772,0.171337,0.000000,0.000000,0.000000,events/second
1647551914,778,0.171527,0.000000,0.000000,0.000000,events/second
1647551944,781,0.171056,0.000000,0.000000,0.000000,events/second
1647551974,787,0.171245,0.000000,0.000000,0.000000,events/second
1647552004,790,0.170782,0.000000,0.000000,0.000000,events/second
1647552034,796,0.170970,0.000000,0.000000,0.000000,events/second
1647552064,802,0.171155,0.000000,0.000000,0.000000,events/second
1647552094,808,0.171338,0.000000,0.000000,0.000000,events/second
1647552124,811,0.170886,0.000000,0.000000,0.000000,events/second
1647552154,817,0.171068,0.000000,0.000000,0.000000,events/second
1647552184,820,0.170624,0.000000,0.000000,0.000000,events/second
1647552214,827,0.171012,0.000000,0.000000,0.000000,events/second
1647552244,830,0.170574,0.000000,0.000000,0.000000,events/second
1647552274,836,0.170754,0.000000,0.000000,0.000000,events/second
1647552304,839,0.170323,0.000000,0.000000,0.000000,events/second
1647552334,845,0.170502,0.000000,0.000000,0.000000,events/second
1647552364,848,0.170077,0.000000,0.000000,0.000000,events/second
1647552394,853,0.170056,0.000000,0.000000,0.000000,events/second
1647552424,857,0.169837,0.000000,0.000000,0.000000,events/second
1647552454,861,0.169619,0.000000,0.000000,0.000000,events/second
1647552487,866,0.169501,0.000000,0.000000,0.000000,events/second
1647552517,872,0.169678,0.000000,0.000000,0.000000,events/second
1647552547,875,0.169273,0.000000,0.000000,0.000000,events/second
1647552577,881,0.169450,0.000000,0.000000,0.000000,events/second
1647552607,884,0.169052,0.000000,0.000000,0.000000,events/second
1647553637,894,0.142836,0.000000,0.000000,0.000000,events/second
1647553667,897,0.142631,0.000000,0.000000,0.000000,events/second
1647553697,903,0.142903,0.000000,0.000000,0.000000,events/second
1647553727,906,0.142699,0.000000,0.000000,0.000000,events/second
1647553757,912,0.142969,0.000000,0.000000,0.000000,events/second
1647553787,915,0.142767,0.000000,0.000000,0.000000,events/second
1647553817,921,0.143033,0.000000,0.000000,0.000000,events/second
1647553847,924,0.142833,0.000000,0.000000,0.000000,events/second
1647553877,929,0.142943,0.000000,0.000000,0.000000,events/second
