t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1647550082,453,0.167418,0.217226,0.205812,0.172106,events/second
1647550112,459,0.167774,0.214102,0.205421,0.173039,events/second
1647550142,462,0.167038,0.170468,0.195465,0.170654,events/second
1647550172,468,0.167391,0.185742,0.196059,0.171634,events/second
1647550202,471,0.166674,0.153267,0.186993,0.169295,events/second
1647550232,480,0.168074,0.223282,0.198310,0.173644,events/second
1647550262,492,0.170484,0.282645,0.217024,0.181010,events/second
1647550292,498,0.170786,0.253781,0.215566,0.181651,events/second
1647550322,507,0.172100,0.276882,0.223839,0.185558,events/second
1647550352,516,0.173389,0.284660,0.231010,0.189301,events/second
1647550382,519,0.172654,0.213263,0.218619,0.186382,events/second
1647550412,525,0.172924,0.211699,0.217009,0.186847,events/second
1647550442,528,0.172209,0.169010,0.205950,0.184009,events/second
1647550472,534,0.172478,0.184858,0.205546,0.184551,events/second
1647550502,537,0.171781,0.152730,0.195578,0.181788,events/second
1647550532,543,0.172048,0.174983,0.196161,0.182404,events/second
1647550562,546,0.171369,0.146741,0.187086,0.179711,events/second
1647550593,552,0.171635,0.171351,0.188477,0.180395,events/second
1647550623,555,0.170972,0.144538,0.180133,0.177768,events/second
1647550653,561,0.171237,0.170015,0.182185,0.178515,events/second
1647550683,564,0.170590,0.143728,0.174440,0.175950,events/second
1647550713,570,0.170854,0.169523,0.177035,0.176757,events/second
1647550743,573,0.170222,0.143429,0.169780,0.174250,events/second
1647550773,579,0.170484,0.169342,0.172818,0.175112,events/second
1647550803,582,0.169866,0.143320,0.165964,0.172659,events/second
1647550833,591,0.170994,0.209884,0.178957,0.176861,events/second
1647550863,594,0.170383,0.167910,0.171519,0.174350,events/second
1647550893,600,0.170635,0.184190,0.174391,0.175209,events/second
1647550923,606,0.170883,0.183952,0.176512,0.175985,events/second
1647550953,612,0.171126,0.193920,0.178909,0.176791,events/second
1647550983,615,0.170532,0.158227,0.171476,0.174283,events/second
1647551013,621,0.170771,0.178317,0.174353,0.175144,events/second
1647551043,624,0.170188,0.148763,0.167353,0.172690,events/second
1647551073,630,0.170429,0.172577,0.170622,0.173603,events/second
1647551103,633,0.169862,0.145282,0.163977,0.171199,events/second
1647551133,639,0.170079,0.170466,0.167567,0.172162,events/second
1647551163,642,0.169524,0.144001,0.161213,0.169805,events/second
1647551193,648,0.169762,0.169689,0.165066,0.170813,events/second
1647551224,651,0.169217,0.143530,0.158950,0.168501,events/second
1647551254,657,0.169454,0.169403,0.163019,0.169552,events/second
1647551284,660,0.168921,0.143357,0.157097,0.167280,events/second
1647551314,666,0.169156,0.153307,0.158037,0.167263,events/second
1647551344,669,0.168633,0.146489,0.155738,0.166157,events/second
